20100601;986.02;994.79;948.12;973.23;1583073;5780310016.00
20100602;967.61;997.12;952.61;997.12;1202131;4455081472.00
20100603;1002.35;1026.70;997.78;998.39;1729802;6635854848.00
20100604;989.68;1027.68;986.50;1027.68;1571654;5512249344.00
20100607;1005.03;1075.22;1001.70;1069.47;2769355;9500138496.00
20100608;1067.32;1075.50;1050.96;1067.15;2062969;6929747456.00
20100609;1070.85;1102.10;1069.43;1077.82;2541568;8994865152.00
20100610;1077.68;1119.11;1076.28;1117.48;2197404;8242730496.00
20100611;1122.44;1128.23;1118.71;1122.20;2224874;8449040384.00
20100617;1126.13;1129.69;1064.84;1064.84;1764283;6757409792.00
20100618;1052.07;1053.14;993.17;1000.28;1630650;5827720192.00
20100621;991.96;1043.16;976.41;1040.80;1574797;5604269056.00
20100622;1037.04;1057.36;1033.65;1034.99;1427162;5067480064.00
20100623;1026.86;1056.35;1023.74;1047.34;1257359;4608674304.00
20100624;1046.76;1059.75;1041.54;1050.60;1069132;3904948224.00
20100625;1046.21;1046.21;999.16;1016.28;1781242;6118335488.00
20100628;1009.22;1014.41;984.22;987.83;1180048;4166416128.00
20100629;985.57;992.23;912.54;913.31;1742055;5950152192.00
20100630;898.29;921.81;881.36;919.31;1408707;4322013184.00
20100701;914.40;921.21;882.19;882.19;1199397;4038564352.00
20100702;878.95;885.34;832.62;873.12;1436579;4569467392.00
20100705;857.37;870.86;842.73;862.27;1015804;3089165312.00
20100706;859.26;898.45;857.80;893.72;1268273;3995396864.00
20100707;896.53;908.55;890.34;908.55;1154522;3646053376.00
20100708;912.00;914.30;887.03;905.51;1823587;5165453312.00
20100709;903.50;936.53;896.89;932.15;1844847;5435749888.00
20100712;931.54;941.07;924.06;930.17;1473329;4566959104.00
20100713;924.95;936.64;906.30;931.08;1683635;5114771456.00
20100714;929.75;937.93;916.07;922.36;1621514;4986494464.00
20100715;920.05;930.56;892.56;892.56;1381135;4298472448.00
20100716;885.07;895.06;869.02;892.30;1123317;3438813696.00
20100719;881.66;910.18;878.07;908.05;1018964;3119460864.00
20100720;909.54;937.55;909.54;937.02;1477184;4738516480.00
20100721;940.10;959.04;938.16;941.25;1782674;6154522624.00
20100722;938.22;950.21;932.02;950.21;1326602;4356669952.00
20100723;951.84;964.74;948.13;960.59;1721251;5339086336.00
20100726;962.76;966.73;954.76;966.15;1476035;4626043904.00
20100727;963.54;968.04;955.73;957.97;1361821;4574085632.00
20100728;955.19;972.53;954.52;972.53;2057862;6808195584.00
20100729;974.30;982.02;965.61;975.36;2113521;6958028800.00
20100730;971.66;971.66;955.92;968.43;1691712;5788241920.00
20100802;968.45;994.23;968.45;994.23;1962783;6585242112.00
20100803;995.20;996.26;975.65;975.65;1885147;6352818688.00
